0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
kan,rai,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6,8,-16,4,14,1,8,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6,-9,1
dal,gnb,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28,-2,7,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6,-1,-14
nor,ram,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,15,-6,-13,7,-10,0,19,-2,15,-15,-2,5,-14,-9,-8,7,15,-10,11,-3,-12,12
oti,crd,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-6,3,15,-10,7,-13,-2,1,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,-10,-13
pit,cin,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,4,11,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1,4,1,-10,-17,-17,-6
rav,det,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0,-3,0,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1,17,9
ram,tam,4,-7,-13,7,-10,0,19,-2,15,-15,-2,5,-14,-9,-8,7,15,-10,11,-3,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-3,8
mia,buf,1,-3,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0,0,3,4,-3,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,1,14
min,cin,25,7,3,6,0,-3,3,3,-3,18,11,4,0,4,8,21,-16,0,-13,12,-3,7,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1,4,1,-10,-17
nyj,cle,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,7,5,8,15,3,4,5,9,-12,4,-3,18,1,-5,-6,0,-10,8,-6,8,14,1
clt,kan,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4,11,5,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16,3,-6
den,htx,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16,12,-4,28,25,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15,-20,11
jax,oti,-3,4,4,-3,9,5,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,-3,11,11,14,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-6,3
was,dal,3,4,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-2,22,22,18,-7,8,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,25,28
nor,car,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7,3,-5,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,12,-13
nyg,det,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,-2,13,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6,-14,-1
crd,sea,14,11,7,-13,-2,1,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,-1,-17,0,-23,-6,-4,11,-16,18,-3,10,-13,4,1,-9,-14,11,-1,-3,-10,5,11
pit,gnb,7,-3,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7,-4,-17,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8,8,-10,-4,-6
nwe,rav,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4,-17,-10,-5,-7,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,3,0
sdg,rai,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-6,4,8,33,4,14,1,8,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1,4,-6
chi,phi,15,8,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,-5,3,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3,13,-2
sfo,atl,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3,11,-20,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0,5,7
rav,cin,-16,18,-5,-7,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,-6,-4,19,-9,-3,7,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1,4,1
cle,pit,-10,1,8,15,3,4,5,9,-12,4,-3,18,1,-5,-6,0,-10,8,-6,8,15,8,7,-3,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-4,-7
jax,clt,-7,-3,-3,4,4,-3,9,5,-10,-17,-9,4,6,4,-13,19,-17,1,-4,12,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10,-14,-4
oti,htx,-3,-7,11,14,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,8,-10,-3,-10,14,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6,-10,15
nyj,mia,1,-10,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-17,-4,-23,-4,1,-3,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,-2,0
nyg,was,0,-3,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-2,4,0,1,3,4,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-2,22,22,18
car,atl,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10,7,-8,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4,8,0
min,det,-9,19,25,7,3,6,0,-3,3,3,-3,18,11,4,0,4,8,21,-16,0,-3,0,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4,8,-6
buf,nwe,-4,-23,4,-3,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,1,4,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,4
chi,gnb,-12,31,15,8,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22,4,-2,8,15,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8,8,-10
crd,sfo,-6,-13,14,11,7,-13,-2,1,17,-12,4,-9,4,1,4,-10,-1,11,-3,9,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,9,-3
den,rai,14,-10,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16,12,-4,-10,3,8,33,4,14,1,8,-4,0,5,0,-3,1,-3,26,-2,-5,-16,1
tam,nor,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,0,8,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,7
sdg,kan,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-4,-14,-16,0,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,1,-16
sea,ram,-13,-6,0,-23,-6,-4,11,-16,18,-3,10,-13,4,1,-9,-14,11,-1,-3,-10,0,-10,4,-7,-13,7,-10,0,19,-2,15,-15,-2,5,-14,-9,-8,7,15,-10
dal,phi,1,0,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,8,-7,31,-12,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,8,-3
kan,clt,1,4,-16,0,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10
nor,phi,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,1,-1,31,-12,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6
sdg,cin,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,11,-6,19,-9,-3,7,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1
gnb,sfo,10,5,8,15,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6
nor,sea,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,4,-14,-13,-6,0,-23,-6,-4,11,-16,18,-3,10,-13,4,1,-9,-14,11,-1
nwe,clt,11,-3,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10
sfo,car,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6,-2,-3,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10
sdg,den,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,11,-9,14,-10,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16
den,nwe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sea,sfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sea,den,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sea,gnb,4,-14,-13,-6,0,-23,-6,-4,11,-16,18,-3,10,-13,4,1,-9,-14,11,-1,10,5,8,15,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,21,8
buf,chi,-3,11,-4,-23,4,-3,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,0,-2,5,10,-12,31,15,8,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,18,22
min,ram,-9,-10,-9,19,25,7,3,6,0,-3,3,3,-3,18,11,4,0,4,8,21,-14,4,0,-10,4,-7,-13,7,-10,0,19,-2,15,-15,-2,5,-14,-9,-8,7
rav,cin,-6,11,-16,18,-5,-7,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1,-7,-4,11,-6,19,-9,-3,7,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14,4,1
pit,cle,-3,-16,15,8,7,-3,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-5,-2,-16,-3,-10,1,8,15,3,4,5,9,-12,4,-3,18,1,-5,-6,0,-10,8
phi,jax,1,-1,31,-12,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,-20,-6,-13,7,-7,-3,-3,4,4,-3,9,5,-10,-17,-9,4,6,4,-13,19,-17,1
kan,oti,1,4,-16,0,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,-6,-7,-7,-13,-3,-7,11,14,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,8
nyj,rai,-3,-16,1,-10,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26,7,4,-9,11,-10,3,8,33,4,14,1,8,-4,0,5,0,-3,1,-3,26,-2,-5
nor,atl,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,12,-6,-3,-2,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,-10,4
was,htx,-17,-3,0,1,3,4,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-2,22,-13,-7,-10,14,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-7,-6
mia,nwe,-16,-3,-23,-4,1,-3,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3,-6,4,11,-3,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6,4,7
tam,car,-6,19,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-10,8,-2,-3,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13,8,-10
dal,sfo,-1,1,1,0,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8,-6,-20,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13,8,-6
den,clt,11,-9,14,-10,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2,10,16,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1,16,10
nyg,det,-3,-17,0,-3,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,0,-16,-10,-9,-3,0,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,1,4
sdg,crd,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,1,-17,-3,0,-6,-13,14,11,7,-13,-2,1,17,-12,4,-9,4,1,4,-10,-1,11
pit,rav,7,4,-3,-16,15,8,7,-3,5,11,-3,-1,4,-12,14,4,0,-13,8,32,-7,0,-6,11,-16,18,-5,-7,6,3,-1,-3,-4,-20,-3,0,-3,-6,-5,1
buf,mia,0,-3,-3,11,-4,-23,4,-3,-17,4,8,11,14,-9,-13,0,-10,0,-6,12,10,-3,-16,-3,-23,-4,1,-3,11,5,0,-20,-7,-3,-3,-7,-4,-1,-1,-3
nor,cle,11,14,19,-6,-10,-6,-7,4,8,-10,-16,11,-6,-10,0,-3,26,-6,-3,3,4,7,-16,-3,-10,1,8,15,3,4,5,9,-12,4,-3,18,1,-5,-6,0
oti,dal,3,-13,-7,-13,-3,-7,11,14,5,28,-9,-1,0,-4,4,7,4,6,5,-2,-6,5,-1,1,1,0,13,14,5,22,8,1,1,-2,-6,26,4,0,7,8
det,car,12,-9,-10,-9,-3,0,-7,-5,-3,11,17,-13,-2,1,4,14,-2,-4,8,7,-3,-9,-2,-3,-6,-10,7,-3,-10,8,4,-17,-3,-7,1,-3,-13,-14,11,-13
nyg,crd,-9,12,-3,-17,0,-3,-23,0,-9,14,1,-6,-2,1,4,-10,1,-3,-8,-16,-5,-6,-3,0,-6,-13,14,11,7,-13,-2,1,17,-12,4,-9,4,1,4,-10
atl,cin,14,11,-3,-2,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-13,11,0,-7,11,-6,19,-9,-3,7,19,5,-6,-13,18,-3,-6,-3,-3,-1,26,-14
was,jax,-17,-6,-17,-3,0,1,3,4,-13,22,-6,1,-17,4,-7,1,4,11,7,1,-6,11,-13,7,-7,-3,-3,4,4,-3,9,5,-10,-17,-9,4,6,4,-13,19
min,nwe,11,-17,-9,-10,-9,19,25,7,3,6,0,-3,3,3,-3,18,11,4,0,4,-3,10,11,-3,18,-16,-3,1,4,3,11,8,11,8,-3,1,32,8,4,-6
tam,ram,-9,-3,-6,19,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4,1,4,-17,11,-14,4,0,-10,4,-7,-13,7,-10,0,19,-2,15,-15,-2,5,-14,-9
sdg,sea,-6,-5,4,1,3,-10,4,-3,14,-9,-13,-6,18,15,-7,-3,-3,5,1,7,13,-7,4,-14,-13,-6,0,-23,-6,-4,11,-16,18,-3,10,-13,4,1,-9,-14
kan,den,-13,3,1,4,-16,0,33,8,22,-13,5,12,15,18,-6,4,0,-10,0,-6,8,1,11,-9,14,-10,-3,4,28,5,12,5,8,11,4,-6,5,-3,22,-2
gnb,nyj,-7,13,10,5,8,15,14,13,-1,-2,-13,17,3,3,-10,4,-10,4,-3,4,-4,-9,-3,-16,1,-10,-3,7,14,4,-20,0,-20,-4,-9,14,3,-3,-14,26
htx,rai,-6,-17,-13,-7,-10,14,-20,2,-3,4,8,11,-17,-10,0,5,1,4,1,4,-9,-4,-9,11,-10,3,8,33,4,14,1,8,-4,0,5,0,-3,1,-3,26
chi,sfo,-3,0,5,10,-12,31,15,8,22,5,-3,0,-2,19,0,-3,-4,-2,4,-3,5,-6,0,-3,11,1,10,-9,-4,-6,0,-10,4,-17,-3,0,-14,-13,19,-13
phi,clt,11,-6,1,-1,31,-12,7,25,11,-3,1,-2,1,-7,4,-10,26,-3,-16,-8,1,8,7,-13,0,-16,2,-20,5,19,-1,-9,-12,17,7,4,-15,15,4,1
atl,tam,-13,1,14,11,-3,-2,1,11,4,3,-2,-1,11,8,-10,-6,5,18,-13,10,-6,-4,-9,-3,-6,19,-10,0,-9,10,4,-17,-17,4,1,-2,18,5,-1,-4
